tournament,stage,match_type,match_name,map,player,team,agents,rating,acs,kills,deaths,assists,kd,kast,adr,hs,fk,fd,fkd,side,k2,k3,k4,k5,v1,v2,v3,v4,v5,econ,plants,defuses,won,score,opp_score,role
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,f4ngeer,All Gamers,yoru,,284.0,35.0,18.0,5.0,17.0,,,,,,,both,,,,,,,,,,,,,1,16,14,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,f4ngeer,All Gamers,yoru,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,16,14,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,f4ngeer,All Gamers,yoru,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,16,14,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,iamgrq,All Gamers,waylay,,228.0,24.0,19.0,5.0,5.0,,,,,,,both,,,,,,,,,,,,,1,16,14,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,iamgrq,All Gamers,waylay,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,16,14,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,iamgrq,All Gamers,waylay,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,16,14,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Au1,All Gamers,killjoy,,203.0,20.0,22.0,7.0,-2.0,,,,,,,both,,,,,,,,,,,,,1,16,14,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Au1,All Gamers,killjoy,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,16,14,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Au1,All Gamers,killjoy,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,16,14,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,K1ra,All Gamers,astra,,196.0,19.0,18.0,17.0,1.0,,,,,,,both,,,,,,,,,,,,,1,16,14,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,K1ra,All Gamers,astra,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,16,14,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,K1ra,All Gamers,astra,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,16,14,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Shr1mp,All Gamers,fade,,177.0,17.0,21.0,12.0,-4.0,,,,,,,both,,,,,,,,,,,,,1,16,14,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Shr1mp,All Gamers,fade,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,16,14,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Shr1mp,All Gamers,fade,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,16,14,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,GREEN,Nova Esports,killjoy,,263.0,26.0,26.0,8.0,0.0,,,,,,,both,,,,,,,,,,,,,0,14,16,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,GREEN,Nova Esports,killjoy,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,14,16,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,GREEN,Nova Esports,killjoy,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,14,16,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,GuanG,Nova Esports,neon,,231.0,27.0,26.0,2.0,1.0,,,,,,,both,,,,,,,,,,,,,0,14,16,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,GuanG,Nova Esports,neon,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,14,16,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,GuanG,Nova Esports,neon,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,14,16,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,heybay,Nova Esports,fade,,204.0,22.0,19.0,3.0,3.0,,,,,,,both,,,,,,,,,,,,,0,14,16,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,heybay,Nova Esports,fade,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,14,16,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,heybay,Nova Esports,fade,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,14,16,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,OBONE,Nova Esports,astra,,132.0,10.0,21.0,22.0,-11.0,,,,,,,both,,,,,,,,,,,,,0,14,16,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,OBONE,Nova Esports,astra,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,14,16,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,OBONE,Nova Esports,astra,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,14,16,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Ezeir,Nova Esports,tejo,,127.0,13.0,23.0,9.0,-10.0,,,,,,,both,,,,,,,,,,,,,0,14,16,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Ezeir,Nova Esports,tejo,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,14,16,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,All Gamers vs Nova Esports,Pearl,Ezeir,Nova Esports,tejo,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,14,16,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,zhe,JDG Esports,yoru,,298.0,21.0,11.0,7.0,10.0,,,,,,,both,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,zhe,JDG Esports,yoru,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,zhe,JDG Esports,yoru,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,stew,JDG Esports,waylay,,286.0,19.0,11.0,8.0,8.0,,,,,,,both,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,stew,JDG Esports,waylay,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,stew,JDG Esports,waylay,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,jkuro,JDG Esports,omen,,232.0,17.0,13.0,5.0,4.0,,,,,,,both,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,jkuro,JDG Esports,omen,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,jkuro,JDG Esports,omen,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Yuicaw,JDG Esports,viper,,170.0,11.0,13.0,6.0,-2.0,,,,,,,both,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Yuicaw,JDG Esports,viper,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Yuicaw,JDG Esports,viper,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,coconut,JDG Esports,fade,,145.0,11.0,14.0,3.0,-3.0,,,,,,,both,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,coconut,JDG Esports,fade,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,coconut,JDG Esports,fade,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,lucas,Titan Esports Club,sova,,228.0,15.0,14.0,6.0,1.0,,,,,,,both,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,lucas,Titan Esports Club,sova,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,lucas,Titan Esports Club,sova,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Haodong,Titan Esports Club,kayo,,225.0,16.0,15.0,9.0,1.0,,,,,,,both,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Haodong,Titan Esports Club,kayo,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Haodong,Titan Esports Club,kayo,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Abo,Titan Esports Club,omen,,189.0,11.0,18.0,9.0,-7.0,,,,,,,both,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Abo,Titan Esports Club,omen,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Abo,Titan Esports Club,omen,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Coco,Titan Esports Club,viper,,177.0,11.0,15.0,3.0,-4.0,,,,,,,both,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Coco,Titan Esports Club,viper,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Coco,Titan Esports Club,viper,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Dynamite,Titan Esports Club,waylay,,134.0,9.0,17.0,2.0,-8.0,,,,,,,both,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Dynamite,Titan Esports Club,waylay,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Corrode,Dynamite,Titan Esports Club,waylay,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Yuicaw,JDG Esports,cypher,,209.0,13.0,15.0,4.0,-2.0,,,,,,,both,,,,,,,,,,,,,0,6,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Yuicaw,JDG Esports,cypher,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Yuicaw,JDG Esports,cypher,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,jkuro,JDG Esports,omen,,208.0,13.0,15.0,8.0,-2.0,,,,,,,both,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,jkuro,JDG Esports,omen,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,jkuro,JDG Esports,omen,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,coconut,JDG Esports,sova,,117.0,8.0,12.0,4.0,-4.0,,,,,,,both,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,coconut,JDG Esports,sova,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,coconut,JDG Esports,sova,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,zhe,JDG Esports,yoru,,117.0,8.0,12.0,4.0,-4.0,,,,,,,both,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,zhe,JDG Esports,yoru,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,zhe,JDG Esports,yoru,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,stew,JDG Esports,neon,,112.0,7.0,14.0,6.0,-7.0,,,,,,,both,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,stew,JDG Esports,neon,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,stew,JDG Esports,neon,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,6,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Abo,Titan Esports Club,killjoy,,260.0,17.0,10.0,4.0,7.0,,,,,,,both,,,,,,,,,,,,,1,13,6,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Abo,Titan Esports Club,killjoy,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Abo,Titan Esports Club,killjoy,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Dynamite,Titan Esports Club,neon,,225.0,15.0,14.0,4.0,1.0,,,,,,,both,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Dynamite,Titan Esports Club,neon,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Dynamite,Titan Esports Club,neon,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Coco,Titan Esports Club,viper,,184.0,13.0,10.0,8.0,3.0,,,,,,,both,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Coco,Titan Esports Club,viper,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Coco,Titan Esports Club,viper,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,lucas,Titan Esports Club,sova,,183.0,14.0,8.0,4.0,6.0,,,,,,,both,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,lucas,Titan Esports Club,sova,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,lucas,Titan Esports Club,sova,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Haodong,Titan Esports Club,omen,,124.0,9.0,11.0,6.0,-2.0,,,,,,,both,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Haodong,Titan Esports Club,omen,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Haven,Haodong,Titan Esports Club,omen,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,6,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,stew,JDG Esports,waylay,,258.0,21.0,16.0,4.0,5.0,,,,,,,both,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,stew,JDG Esports,waylay,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,stew,JDG Esports,waylay,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Yuicaw,JDG Esports,cypher,,251.0,21.0,15.0,8.0,6.0,,,,,,,both,,,,,,,,,,,,,1,13,10,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Yuicaw,JDG Esports,cypher,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,10,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Yuicaw,JDG Esports,cypher,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,10,sentinel
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,zhe,JDG Esports,yoru,,200.0,16.0,15.0,6.0,1.0,,,,,,,both,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,zhe,JDG Esports,yoru,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,zhe,JDG Esports,yoru,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,10,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,jkuro,JDG Esports,astra,,166.0,14.0,16.0,9.0,-2.0,,,,,,,both,,,,,,,,,,,,,1,13,10,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,jkuro,JDG Esports,astra,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,10,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,jkuro,JDG Esports,astra,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,10,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,coconut,JDG Esports,sova,,123.0,10.0,15.0,3.0,-5.0,,,,,,,both,,,,,,,,,,,,,1,13,10,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,coconut,JDG Esports,sova,,,,,,,,,,,,,attack,,,,,,,,,,,,,1,13,10,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,coconut,JDG Esports,sova,,,,,,,,,,,,,defend,,,,,,,,,,,,,1,13,10,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Coco,Titan Esports Club,sova,,215.0,18.0,16.0,4.0,2.0,,,,,,,both,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Coco,Titan Esports Club,sova,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Coco,Titan Esports Club,sova,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,lucas,Titan Esports Club,tejo,,192.0,15.0,18.0,6.0,-3.0,,,,,,,both,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,lucas,Titan Esports Club,tejo,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,lucas,Titan Esports Club,tejo,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,10,13,initiator
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Dynamite,Titan Esports Club,waylay,,192.0,15.0,15.0,5.0,0.0,,,,,,,both,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Dynamite,Titan Esports Club,waylay,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Dynamite,Titan Esports Club,waylay,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Abo,Titan Esports Club,neon,,175.0,15.0,17.0,6.0,-2.0,,,,,,,both,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Abo,Titan Esports Club,neon,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Abo,Titan Esports Club,neon,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,10,13,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Haodong,Titan Esports Club,astra,,126.0,9.0,16.0,11.0,-7.0,,,,,,,both,,,,,,,,,,,,,0,10,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Haodong,Titan Esports Club,astra,,,,,,,,,,,,,attack,,,,,,,,,,,,,0,10,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 1,JDG Esports vs Titan Esports Club,Abyss,Haodong,Titan Esports Club,astra,,,,,,,,,,,,,defend,,,,,,,,,,,,,0,10,13,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Rarga,Xi Lai Gaming,yoru,1.83,388.0,25.0,9.0,4.0,16.0,79.0,239.0,44.0,5.0,1.0,4.0,both,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Rarga,Xi Lai Gaming,yoru,1.94,431.0,21.0,8.0,3.0,13.0,85.0,254.0,44.0,4.0,1.0,3.0,attack,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Rarga,Xi Lai Gaming,yoru,1.58,295.0,4.0,1.0,1.0,3.0,67.0,207.0,43.0,1.0,0.0,1.0,defend,,,,,,,,,,,,,1,13,4,duelist
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,happywei,Xi Lai Gaming,viper,1.34,220.0,14.0,8.0,6.0,6.0,74.0,164.0,45.0,2.0,0.0,2.0,both,,,,,,,,,,,,,1,13,4,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,happywei,Xi Lai Gaming,viper,0.69,129.0,5.0,8.0,4.0,-3.0,69.0,97.0,28.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,4,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,happywei,Xi Lai Gaming,viper,2.75,417.0,9.0,0.0,2.0,9.0,83.0,309.0,69.0,2.0,0.0,2.0,defend,,,,,,,,,,,,,1,13,4,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Lysoar,Xi Lai Gaming,omen,1.23,155.0,10.0,6.0,7.0,4.0,84.0,107.0,21.0,0.0,0.0,0.0,both,,,,,,,,,,,,,1,13,4,controller
VCT 2026: China Kickoff,Main Event,Upper Round 2,Xi Lai Gaming vs Wolves Esports,Breeze,Lysoar,Xi Lai Gaming,omen,1.48,181.0,9.0,3.0,4.0,6.0,85.0,121.0,14.0,0.0,0.0,0.0,attack,,,,,,,,,,,,,1,13,4,controller
